PatientID,FirstName,LastName,MiddleName,SSN,PhoneNumber,Gender,DOB,Address,ModifiedDate,HospitalName,age,age_group,is_minor
HOSP_B_HOSP1-003734,Kristi,Parker,J,250-83-4081,972.967.3256x6532,Male,2001-09-15,"495 Laura Village Suite 068, New Lee, AS 39482",2022-08-09,Hospital B,23,Adult,False
HOSP_B_HOSP1-003735,Zachary,Mckinney,Y,180-53-5322,001-303-660-4967,Female,2024-05-21,"6863 Cortez Divide, North Lauren, HI 05359",2024-07-26,Hospital B,1,Child,True
HOSP_B_HOSP1-003736,Rodney,Oliver,T,182-95-7482,355-433-7349,Female,2024-05-07,"PSC 5035, Box 2832, APO AE 19371",2024-02-06,Hospital B,1,Child,True
HOSP_B_HOSP1-003737,Jocelyn,Anderson,X,295-81-2681,466-691-3153,Female,1939-05-02,"979 Jimmy Mountains Suite 177, New Daniel, MS 57741",2022-01-14,Hospital B,86,Senior,False
HOSP_B_HOSP1-003738,Brandon,Brown,E,385-48-3393,665.508.8536x534,Male,2012-02-21,"881 Danielle Glen Apt. 398, West Jasonview, NC 11036",2020-06-07,Hospital B,13,Child,True
HOSP_B_HOSP1-003739,Ruth,Jones,Q,009-46-9106,+1-276-243-5491x32404,Male,1938-02-20,"640 Anita Knoll Apt. 005, Vegamouth, OR 14448",2022-06-10,Hospital B,87,Senior,False
HOSP_B_HOSP1-003740,Michelle,Dunn,H,513-51-7712,817-857-6927x3631,Male,1931-09-19,"76855 Christine Radial Suite 596, Richardsonfurt, KY 23908",2022-11-21,Hospital B,93,Senior,False
HOSP_B_HOSP1-003741,Joanna,Gilbert,G,093-14-9226,694-291-1789,Female,1974-04-25,"76364 Becker Expressway, New Lawrencemouth, CA 70121",2022-10-14,Hospital B,51,Adult,False
HOSP_B_HOSP1-003742,Nicole,Murray,W,136-07-5109,(793)286-7059x44548,Female,1936-07-25,"95992 Thompson Meadows, Alexamouth, VT 38863",2023-03-11,Hospital B,89,Senior,False
HOSP_B_HOSP1-003743,Tamara,Anderson,D,366-03-7958,410-747-6046x6773,Female,1997-01-11,"168 Austin Plaza Suite 608, East Veronicashire, WY 39891",2024-01-12,Hospital B,28,Adult,False
HOSP_B_HOSP1-003744,Larry,Webster,H,757-73-7558,(856)718-6443,Male,1952-10-27,"0308 Acosta Plaza, Garzaburgh, IA 74196",2023-07-26,Hospital B,72,Senior,False
HOSP_B_HOSP1-003745,Heather,Gibson,Q,837-05-9972,405.323.7503x28515,Male,2003-04-18,"258 Mcgee Turnpike, South Marybury, WV 54616",2020-09-29,Hospital B,22,Adult,False
HOSP_B_HOSP1-003746,Donna,Rhodes,G,280-37-7859,825.257.2204,Female,1965-10-11,"USNV Hoffman, FPO AA 04334",2024-06-12,Hospital B,59,Adult,False
HOSP_B_HOSP1-003747,Kristin,Sloan,F,877-67-0793,(862)292-8160x76339,Female,1956-05-01,"6589 Lee Islands Suite 514, Marshallside, OR 24279",2023-11-29,Hospital B,69,Senior,False
HOSP_B_HOSP1-003748,Charles,Page,N,583-15-0740,711-508-5607,Female,1964-11-20,"27134 Douglas Islands, Lake Stacy, MH 15931",2023-09-26,Hospital B,60,Senior,False
HOSP_B_HOSP1-003749,Kirsten,Kline,L,634-81-5699,001-406-442-2411x380,Female,1940-03-17,"174 Michael Fords, South Catherinetown, PA 34320",2020-12-08,Hospital B,85,Senior,False
HOSP_B_HOSP1-003750,Darlene,Russo,Z,488-63-7884,516-297-0797,Male,1939-10-11,"970 Sarah Oval Apt. 279, Woodsfurt, WA 64331",2020-07-13,Hospital B,85,Senior,False
HOSP_B_HOSP1-003751,Catherine,Whitaker,A,353-10-7197,+1-505-983-0857x515,Female,1961-08-03,"7481 Leon Fork Suite 358, Port Michelle, KY 94011",2024-04-18,Hospital B,64,Senior,False
HOSP_B_HOSP1-003752,Courtney,Lee,V,465-10-9509,832.625.1479x1752,Male,1925-03-25,"8691 Daniels Underpass, North Thomas, NH 27905",2024-05-01,Hospital B,100,Senior,False
HOSP_B_HOSP1-003753,Michael,Velasquez,M,799-77-4139,293-902-9459x709,Male,1943-03-09,"7272 Michael Fork, South Rodney, MP 19560",2022-02-07,Hospital B,82,Senior,False
HOSP_B_HOSP1-003754,Christopher,Rice,N,294-56-6106,429.306.6007x0655,Female,1985-05-23,"4216 Figueroa Underpass, Marshshire, PA 91927",2020-05-13,Hospital B,40,Adult,False
HOSP_B_HOSP1-003755,Rachel,Osborne,X,615-46-7998,3918067837,Female,2014-11-06,"49183 Rebekah Forest, Smithfort, DE 86523",2022-01-15,Hospital B,10,Child,True
HOSP_B_HOSP1-003756,Vanessa,Flores,E,280-57-1229,2859603689,Female,1962-01-17,"6598 Kelli Vista Suite 952, East Crystal, PW 20472",2022-06-17,Hospital B,63,Senior,False
HOSP_B_HOSP1-003757,Ashlee,Williams,G,232-48-1524,581-346-0501,Male,2010-01-18,"7771 Walker Knolls, Greenside, NC 30525",2020-04-06,Hospital B,15,Child,True
HOSP_B_HOSP1-003758,Sean,Harrell,V,895-94-7596,+1-627-734-3400x857,Female,1997-06-25,"22537 Waters Lock Apt. 383, Gutierrezport, FL 84490",2024-04-15,Hospital B,28,Adult,False
HOSP_B_HOSP1-003759,Marc,Lucas,W,831-96-5775,4844771041,Female,1980-11-05,"USNV Thompson, FPO AP 06118",2022-06-15,Hospital B,44,Adult,False
HOSP_B_HOSP1-003760,Mark,Howell,K,579-59-5446,001-245-305-4367,Female,2024-08-15,"738 Kirk Flat, New Christopher, OH 84767",2021-05-06,Hospital B,0,Child,True
HOSP_B_HOSP1-003761,Matthew,Sullivan,I,187-85-4904,+1-655-348-8572x7258,Female,1924-06-08,"3500 Priscilla Mountain Suite 577, North Matthew, PW 71370",2023-04-11,Hospital B,101,Senior,False
HOSP_B_HOSP1-003762,Philip,Wilson,W,818-31-1760,(435)942-9148x567,Female,1979-05-13,"3462 Katrina Place Suite 602, New Kathrynton, NC 47205",2023-07-16,Hospital B,46,Adult,False
HOSP_B_HOSP1-003763,Roger,Sanchez,N,235-91-0795,001-616-450-0963x4164,Female,1929-12-25,"3036 Andrea Knolls, New Ryanshire, ND 30542",2023-10-30,Hospital B,95,Senior,False
HOSP_B_HOSP1-003764,Lisa,Scott,G,152-93-6373,2905172368,Male,2007-04-25,"41205 Brown Fork Suite 076, Rodriguezport, NY 23967",2021-06-04,Hospital B,18,Adult,False
HOSP_B_HOSP1-003765,Abigail,Quinn,L,372-50-3048,001-221-455-1114x9995,Male,2003-10-01,"Unit 1947 Box 9629, DPO AE 84728",2023-01-24,Hospital B,21,Adult,False
HOSP_B_HOSP1-003766,Lori,Carpenter,A,086-40-3675,+1-558-389-4222x270,Female,1936-05-25,"PSC 4453, Box 3148, APO AP 14937",2022-06-29,Hospital B,89,Senior,False
HOSP_B_HOSP1-003767,Michael,Berry,Z,071-67-9102,8036477376,Male,2014-08-31,"USCGC Long, FPO AA 52876",2020-12-28,Hospital B,10,Child,True
HOSP_B_HOSP1-003768,Kimberly,Clay,Z,282-60-6152,+1-659-415-6188x152,Female,1965-10-02,"PSC 6388, Box 1310, APO AP 43829",2021-06-15,Hospital B,59,Adult,False
HOSP_B_HOSP1-003769,Lawrence,Cox,Y,691-77-4357,600-787-4930x264,Female,1978-10-18,"Unit 6795 Box 6504, DPO AP 40022",2023-12-23,Hospital B,46,Adult,False
HOSP_B_HOSP1-003770,Marvin,Watson,G,697-73-9109,245.865.4467x908,Male,2006-09-09,"141 Amanda Harbor, North Juanshire, IL 15759",2020-01-28,Hospital B,18,Adult,False
HOSP_B_HOSP1-003771,Alexander,Medina,D,624-78-5203,408.817.0107x9797,Female,1962-03-17,"929 April Circle Apt. 179, Lake Jaredfort, IN 39965",2023-09-10,Hospital B,63,Senior,False
HOSP_B_HOSP1-003772,Vanessa,Ramirez,P,065-55-6142,389.937.6838x553,Male,1938-08-25,"5431 Anderson Garden, Christianmouth, MO 00707",2021-09-27,Hospital B,86,Senior,False
HOSP_B_HOSP1-003773,Karen,Richardson,W,236-37-8265,915.956.7658x146,Female,1965-07-02,"677 David Greens Apt. 580, East Kelseyhaven, AZ 04015",2023-10-11,Hospital B,60,Senior,False
HOSP_B_HOSP1-003774,Bobby,Barron,Y,183-60-3606,+1-649-801-9940x237,Male,1937-01-16,"945 John Mission Suite 533, New Faithshire, MP 28396",2024-04-02,Hospital B,88,Senior,False
HOSP_B_HOSP1-003775,Christopher,Morris,W,249-66-7531,857-353-4677x65741,Female,1962-05-13,"063 Johnson Lodge Apt. 451, Lynnside, CO 41739",2021-08-12,Hospital B,63,Senior,False
HOSP_B_HOSP1-003776,Kevin,Schneider,O,731-23-0801,454-307-6103x3275,Male,1965-04-03,"22637 Joel Streets Suite 323, East Brianberg, AK 94649",2024-04-14,Hospital B,60,Senior,False
HOSP_B_HOSP1-003777,Cathy,Gardner,F,424-26-7182,+1-663-315-8558x888,Female,1988-08-12,"45977 Smith Forest Apt. 343, Keymouth, MP 82396",2021-01-04,Hospital B,36,Adult,False
HOSP_B_HOSP1-003778,Amanda,Chavez,Z,870-99-1969,984.492.4462x897,Female,1934-12-30,"461 Eric Stravenue Suite 303, Lake Emilyberg, MA 45015",2023-03-17,Hospital B,90,Senior,False
HOSP_B_HOSP1-003779,Bobby,Cruz,Y,093-64-3878,742-684-0705x746,Male,2014-03-31,"28352 David Terrace Apt. 609, North Brianbury, OR 61843",2024-08-09,Hospital B,11,Child,True
HOSP_B_HOSP1-003780,Kelsey,Bowman,W,574-42-6921,912.922.8206,Female,2017-12-23,"2421 Sawyer Circles Suite 653, East Nancy, UT 68647",2023-05-15,Hospital B,7,Child,True
HOSP_B_HOSP1-003781,Robert,Gonzalez,H,758-06-2406,950-890-6095x97623,Female,1946-01-20,"27868 Kari Dale, New Aliciamouth, TN 70967",2020-01-15,Hospital B,79,Senior,False
HOSP_B_HOSP1-003782,Robert,Galloway,Q,662-83-2368,(394)716-2197x9009,Female,1927-01-24,"277 Timothy Drives Suite 228, Christopherberg, KS 47270",2022-06-19,Hospital B,98,Senior,False
HOSP_B_HOSP1-003783,Henry,Skinner,U,299-44-2288,859.822.9449,Female,2023-02-15,"0241 Kristin Pines Apt. 460, Lake Johnny, PW 96957",2021-01-12,Hospital B,2,Child,True
HOSP_B_HOSP1-003784,Craig,Wilson,J,628-26-3955,(419)535-7103x3918,Female,2022-09-26,"Unit 0711 Box 8100, DPO AP 19817",2023-02-08,Hospital B,2,Child,True
HOSP_B_HOSP1-003785,Katherine,Mason,B,811-05-6206,+1-450-231-2806x3532,Female,1936-05-03,"5714 Stephens Bridge, Kennethburgh, PA 81578",2020-06-10,Hospital B,89,Senior,False
HOSP_B_HOSP1-003786,Benjamin,Bell,J,488-13-0571,933-681-6050,Male,1973-06-27,"0255 Gregory Center, Bryanbury, MT 59163",2023-11-02,Hospital B,52,Adult,False
HOSP_B_HOSP1-003787,Erin,Khan,W,804-19-7261,001-278-692-7295,Male,1983-05-26,"PSC 0562, Box 3055, APO AP 20919",2022-04-23,Hospital B,42,Adult,False
HOSP_B_HOSP1-003788,William,Hernandez,N,322-66-4202,512-813-2910,Male,1995-05-12,"46990 Robert Squares, West Trevor, AZ 13574",2020-10-09,Hospital B,30,Adult,False
HOSP_B_HOSP1-003789,Amanda,Mendoza,A,881-44-4332,001-313-259-1277,Male,1980-04-21,"15501 Denise Summit Apt. 883, West Brandon, LA 13546",2020-03-29,Hospital B,45,Adult,False
HOSP_B_HOSP1-003790,Timothy,Lopez,F,416-89-7426,001-351-240-8955x991,Female,1945-04-06,"867 Scott Roads Apt. 924, Maynardside, WI 81339",2024-03-30,Hospital B,80,Senior,False
HOSP_B_HOSP1-003791,Susan,Olson,D,790-89-4914,(967)397-0219,Male,1977-09-22,"616 Daniel Mission Apt. 104, Ryanfort, PA 90422",2024-10-10,Hospital B,47,Adult,False
HOSP_B_HOSP1-003792,Brian,Jackson,Z,627-10-5180,801.825.7467,Male,2019-08-14,"3606 Lauren Turnpike, South Jessica, MS 04530",2023-01-30,Hospital B,5,Child,True
HOSP_B_HOSP1-003793,Zachary,Barnes,V,892-62-0110,+1-685-631-9388x9439,Female,1944-02-08,"USNS Harris, FPO AP 49201",2021-12-05,Hospital B,81,Senior,False
HOSP_B_HOSP1-003794,Deborah,Bauer,I,837-92-0096,305-719-4092x0160,Female,1953-11-20,"23663 Bryant Meadows, West Johnville, WI 48457",2023-07-08,Hospital B,71,Senior,False
HOSP_B_HOSP1-003795,Angela,Garcia,T,269-96-8418,5253917602,Female,1977-05-07,"98494 Michael Mountains, Mcclureburgh, WV 38998",2021-03-02,Hospital B,48,Adult,False
HOSP_B_HOSP1-003796,Tracy,Hayes,D,162-61-6393,878.392.7570,Male,1945-02-13,"755 Craig Drives, Rhondachester, LA 38879",2022-09-28,Hospital B,80,Senior,False
HOSP_B_HOSP1-003797,Patrick,Vega,K,439-83-5842,001-351-886-9132x3739,Male,1956-01-13,"Unit 6436 Box 2615, DPO AE 83050",2022-04-21,Hospital B,69,Senior,False
HOSP_B_HOSP1-003798,Katherine,Morrison,L,456-84-0620,3163485599,Female,1953-08-15,"180 Stevens Via, Hughesport, UT 90923",2022-08-18,Hospital B,71,Senior,False
HOSP_B_HOSP1-003799,Michelle,Williamson,D,216-24-0664,+1-949-416-5009x1454,Male,1936-11-08,"8300 Christopher Pike, Lopezmouth, MA 56040",2021-09-09,Hospital B,88,Senior,False
HOSP_B_HOSP1-003800,Stacey,Gross,B,272-61-7400,700.274.9597x8415,Female,1985-10-22,"12797 Jose Causeway, Port Stephanie, IA 89844",2020-10-31,Hospital B,39,Adult,False
HOSP_B_HOSP1-003801,Anna,James,Z,853-21-8930,6387821439,Male,1987-08-27,"4267 Paul Spur, Nicholaston, AL 40557",2021-03-05,Hospital B,37,Adult,False
HOSP_B_HOSP1-003802,Madison,Mueller,I,784-50-8930,566-466-5626,Male,1989-06-16,"PSC 9053, Box 8801, APO AA 76618",2021-10-14,Hospital B,36,Adult,False
HOSP_B_HOSP1-003803,Alan,Payne,Q,509-62-2305,8759994920,Female,2015-12-07,"208 Mitchell Burg Suite 206, New Alexis, SD 42134",2020-12-21,Hospital B,9,Child,True
HOSP_B_HOSP1-003804,Amanda,Wilson,Y,859-55-8290,+1-563-883-2238x79246,Male,2000-11-11,"48002 Leah Mall Suite 086, Samanthaland, HI 71717",2021-08-09,Hospital B,24,Adult,False
HOSP_B_HOSP1-003805,Thomas,Huynh,L,875-38-3832,958.242.5777,Female,1955-01-08,"6185 Joshua Trace Suite 474, Kellermouth, TX 08102",2023-11-16,Hospital B,70,Senior,False
HOSP_B_HOSP1-003806,Javier,Gibson,Z,310-97-3083,(622)274-8838x80423,Female,1997-10-13,"4491 Elizabeth Plains, Port Samanthafurt, DC 63163",2020-08-08,Hospital B,27,Adult,False
HOSP_B_HOSP1-003807,Cameron,Howard,I,759-88-8419,816-247-0224x23340,Female,2002-06-17,"06088 Lori Plains, Kennedyshire, PW 98181",2020-01-21,Hospital B,23,Adult,False
HOSP_B_HOSP1-003808,Michael,Day,G,724-18-1038,203.646.0192,Male,1934-10-28,"6222 Rodriguez Squares, Taylorberg, IA 26424",2020-11-08,Hospital B,90,Senior,False
HOSP_B_HOSP1-003809,Jessica,Hart,M,752-79-0028,+1-925-845-7937x756,Female,1957-09-05,"Unit 7987 Box 8645, DPO AA 45178",2021-08-12,Hospital B,67,Senior,False
HOSP_B_HOSP1-003810,Mary,Garcia,V,014-80-5247,899-694-1113x0046,Female,1995-04-07,"6816 Sanders Islands, Hallstad, CA 53935",2023-10-12,Hospital B,30,Adult,False
HOSP_B_HOSP1-003811,Joy,Stokes,P,279-20-3775,864.421.8677,Male,1949-09-19,"Unit 6869 Box 3594, DPO AP 24846",2023-10-12,Hospital B,75,Senior,False
HOSP_B_HOSP1-003812,Wendy,Mack,U,872-97-6172,+1-784-401-0319x302,Male,1960-06-18,"9609 Lisa Court Suite 012, West Matthew, AR 14405",2024-04-20,Hospital B,65,Senior,False
HOSP_B_HOSP1-003813,Eric,Crawford,S,619-52-4517,+1-750-381-5841,Female,1979-11-01,"27611 Duncan Isle, East Paulborough, VI 99409",2023-01-17,Hospital B,45,Adult,False
HOSP_B_HOSP1-003814,Tonya,Miller,Q,246-92-8143,001-279-408-7142,Female,1936-01-29,"627 Katelyn Common, Mitchelltown, WV 59821",2024-05-07,Hospital B,89,Senior,False
HOSP_B_HOSP1-003815,Brandy,Walls,Z,801-95-7629,8373448269,Female,1986-03-11,"563 Shannon Terrace Suite 388, North Michael, VI 68183",2020-06-01,Hospital B,39,Adult,False
HOSP_B_HOSP1-003816,Morgan,Harper,L,277-66-6413,+1-946-208-2006x28834,Female,1927-10-07,"8860 Barry Parkway, New Melaniehaven, MN 72442",2024-06-10,Hospital B,97,Senior,False
HOSP_B_HOSP1-003817,Katherine,Green,M,228-86-5701,(697)603-1938x14738,Male,1972-03-02,"1866 Mathew Ramp, East Isabelfort, IA 70271",2022-06-03,Hospital B,53,Adult,False
HOSP_B_HOSP1-003818,Kenneth,Davis,M,156-84-3648,652-830-2418x9769,Female,1990-02-19,"2756 James Cliff, New Tracey, NV 53920",2023-05-26,Hospital B,35,Adult,False
HOSP_B_HOSP1-003819,Karla,Martinez,P,040-44-0996,864.802.7127x930,Male,1926-10-01,"0320 Rice Turnpike, North Karinashire, MP 94876",2023-01-02,Hospital B,98,Senior,False
HOSP_B_HOSP1-003820,Randy,Scott,R,835-73-3837,9002252949,Male,1954-02-07,"28271 Gutierrez Plains Suite 980, Darrellville, AZ 91055",2020-09-03,Hospital B,71,Senior,False
HOSP_B_HOSP1-003821,Kristen,Thomas,Z,626-65-6857,(533)777-0065x9647,Female,1968-03-26,"50294 Taylor Locks Suite 251, North Lisa, AS 73106",2024-02-07,Hospital B,57,Adult,False
HOSP_B_HOSP1-003822,Carmen,Allen,E,092-75-5084,(504)640-0308x548,Female,1934-12-31,"350 Chavez Bridge Apt. 535, Port Nicholas, NE 50893",2024-07-01,Hospital B,90,Senior,False
HOSP_B_HOSP1-003823,Brooke,Graham,G,351-10-8938,769-893-8183x82937,Male,1952-01-14,"62218 Jessica Cliffs, Terryview, MD 44333",2024-04-20,Hospital B,73,Senior,False
HOSP_B_HOSP1-003824,Cassie,Le,D,273-37-1898,982.722.4064,Male,1965-08-22,"07915 Johnson Groves, Smithton, NC 32598",2024-11-06,Hospital B,59,Adult,False
HOSP_B_HOSP1-003825,Aaron,Jones,W,407-73-9591,+1-800-596-9198x726,Male,1941-06-25,"02187 Smith Burgs, Juarezhaven, MP 47386",2022-05-30,Hospital B,84,Senior,False
HOSP_B_HOSP1-003826,John,Smith,N,216-55-5337,(907)807-1975x997,Male,2015-11-10,"Unit 6562 Box 9441, DPO AA 76769",2022-04-26,Hospital B,9,Child,True
HOSP_B_HOSP1-003827,Michael,Gay,L,209-49-8004,401-464-1488x991,Female,1977-12-19,"115 Chase Mills Apt. 537, East Taylor, AR 18937",2021-01-30,Hospital B,47,Adult,False
HOSP_B_HOSP1-003828,Brandon,Morales,B,166-60-8911,+1-463-280-5693x9917,Female,2010-04-11,"1152 Keith Plaza Suite 848, Schultzburgh, IA 01270",2024-08-12,Hospital B,15,Child,True
HOSP_B_HOSP1-003829,Candace,Luna,R,752-07-0735,6253653583,Male,2003-04-08,"27788 Steven Trail, New Jamesshire, LA 99196",2023-07-11,Hospital B,22,Adult,False
HOSP_B_HOSP1-003830,Sherry,Thomas,V,711-34-5140,(950)925-9501x5092,Female,1946-03-16,"23182 Erin Light, Port Debbie, LA 46326",2021-01-31,Hospital B,79,Senior,False
HOSP_B_HOSP1-003831,Alan,Davis,W,309-80-0985,669-831-1634x131,Female,2017-12-11,"94637 Angela Extension Apt. 188, Michaelmouth, FL 41678",2020-02-06,Hospital B,7,Child,True
HOSP_B_HOSP1-003832,Tamara,Wilkins,S,794-66-2362,506.811.4524,Male,1967-11-10,"0453 Sharp Highway, North Christianborough, HI 61102",2020-07-14,Hospital B,57,Adult,False
HOSP_B_HOSP1-003833,Stephen,Duffy,E,881-80-4174,366.952.6183x695,Male,1985-04-15,"27016 Matthew Turnpike Suite 071, East Priscillaport, OH 42963",2021-05-18,Hospital B,40,Adult,False
HOSP_B_HOSP1-003834,Katelyn,Torres,V,006-34-9492,221-904-2074x049,Male,2003-11-21,"0818 Robert Ferry, New Stephanie, ND 17213",2020-02-20,Hospital B,21,Adult,False
HOSP_B_HOSP1-003835,Joan,Mccarthy,N,159-70-3145,498-355-0435x82670,Female,1984-06-06,"6759 John Creek, West Courtney, WY 64497",2020-03-24,Hospital B,41,Adult,False
HOSP_B_HOSP1-003836,Brandi,Miller,Z,744-88-2668,865-481-7047x6484,Male,1987-07-15,"88295 Sean Turnpike Suite 055, Port Stephanieburgh, NM 43559",2022-09-06,Hospital B,38,Adult,False
HOSP_B_HOSP1-003837,Richard,Mcdaniel,F,160-13-1466,+1-592-491-6404x47425,Female,1939-07-06,"721 Brooks Avenue, Donnastad, TX 58590",2022-01-02,Hospital B,86,Senior,False
HOSP_B_HOSP1-003838,Lauren,Robertson,L,077-49-3624,(701)960-0673x0994,Male,1994-07-11,"2337 John Gateway, East Brianchester, NE 90612",2021-02-28,Hospital B,31,Adult,False
HOSP_B_HOSP1-003839,Steven,Rogers,L,701-40-8939,001-575-256-1291,Male,1960-12-29,"3938 Jose Ferry Suite 104, Muellerchester, UT 84831",2022-03-10,Hospital B,64,Senior,False
HOSP_B_HOSP1-003840,Brian,Williams,F,551-46-9692,521.731.4795x8974,Male,1935-11-15,"8202 Smith Plaza Apt. 373, West Williamstad, ME 62347",2022-02-25,Hospital B,89,Senior,False
HOSP_B_HOSP1-003841,Joseph,Booth,F,511-08-0118,928.736.2160x601,Female,2019-01-14,"35735 Denise Unions, New David, AS 14709",2021-12-01,Hospital B,6,Child,True
HOSP_B_HOSP1-003842,William,Gibson,N,380-49-0887,+1-795-427-5007x82952,Female,1974-09-03,"39936 Stephens Rest, Port Laurenton, NH 01252",2021-04-25,Hospital B,50,Adult,False
HOSP_B_HOSP1-003843,Hannah,Wilson,N,256-87-1767,254-676-5374x50755,Female,1972-09-13,"973 Griffin Mews Apt. 338, South Katie, ND 06938",2024-11-04,Hospital B,52,Adult,False
HOSP_B_HOSP1-003844,Jennifer,Taylor,F,468-94-8073,(867)684-2471x86006,Male,1966-08-05,"6738 Mcconnell Pine Apt. 185, East Rachel, CA 08913",2024-10-27,Hospital B,58,Adult,False
HOSP_B_HOSP1-003845,Michael,Hoffman,M,611-89-2531,+1-698-586-6830x089,Female,1957-05-27,"84897 Silva Drives, East Kelsey, WA 44399",2022-01-31,Hospital B,68,Senior,False
HOSP_B_HOSP1-003846,Matthew,Ramos,V,740-20-8401,(819)693-8781x43555,Female,2011-07-07,"008 Jose Stravenue, South Waynechester, NH 33456",2022-01-18,Hospital B,14,Child,True
HOSP_B_HOSP1-003847,Margaret,Thompson,N,205-86-5964,(257)345-2859x9869,Male,2006-01-29,"01646 Morrison Courts, Brownmouth, MN 58685",2024-08-11,Hospital B,19,Adult,False
HOSP_B_HOSP1-003848,Joseph,Melendez,S,630-25-4452,405.644.0242,Male,1996-04-13,"1932 Ashley Lakes, West Josephmouth, AS 78124",2020-03-27,Hospital B,29,Adult,False
HOSP_B_HOSP1-003849,Brenda,Berger,D,677-42-1112,587.592.4223x553,Male,1988-04-22,"PSC 2758, Box 5631, APO AP 31211",2023-04-07,Hospital B,37,Adult,False
HOSP_B_HOSP1-003850,Samantha,Gardner,E,897-15-0254,(346)240-6325,Male,1939-02-14,"061 Williams Station, Greenbury, MA 10509",2022-09-06,Hospital B,86,Senior,False
HOSP_B_HOSP1-003851,Hannah,Hunter,E,118-41-0031,(510)533-7293x4339,Female,1988-08-18,"140 Wright Shore, Jacobmouth, CO 18547",2022-05-19,Hospital B,36,Adult,False
HOSP_B_HOSP1-003852,Heather,Rangel,Y,314-21-4892,250-792-6569x25688,Female,1929-08-08,"6886 Bennett Avenue, Lake Francisco, VT 12058",2023-12-15,Hospital B,95,Senior,False
HOSP_B_HOSP1-003853,Anthony,Gardner,I,432-20-3409,464.805.4337,Female,1969-11-19,"220 Miller Station Apt. 905, North Raymondland, OK 54497",2021-09-14,Hospital B,55,Adult,False
HOSP_B_HOSP1-003854,Paul,Ochoa,I,735-27-9665,7564684518,Male,1951-12-21,"61396 Emily Tunnel, North Daniel, FM 44531",2024-07-19,Hospital B,73,Senior,False
HOSP_B_HOSP1-003855,Tasha,Neal,J,553-54-8321,6835008955,Male,1929-08-20,"5096 Tyrone Row, Hunterbury, DC 53194",2020-08-16,Hospital B,95,Senior,False
HOSP_B_HOSP1-003856,Charles,Figueroa,I,655-10-1844,001-876-894-6886x36836,Male,1938-09-27,"511 Moore Greens Suite 310, West Christopher, CA 84745",2021-12-15,Hospital B,86,Senior,False
HOSP_B_HOSP1-003857,Marilyn,Thompson,G,533-21-2239,400-890-0519,Female,1950-09-21,"4533 White Estate Suite 334, Amberview, NE 98367",2024-02-20,Hospital B,74,Senior,False
HOSP_B_HOSP1-003858,Mary,White,M,182-81-3717,(371)619-7867,Female,2022-07-03,"49554 Jensen Drive, Jamesbury, NV 38291",2023-08-06,Hospital B,3,Child,True
HOSP_B_HOSP1-003859,Scott,Stafford,Y,760-14-3385,354-471-6048x5673,Female,1961-02-05,"252 Alexander Divide Suite 999, Port George, NE 36574",2024-02-11,Hospital B,64,Senior,False
HOSP_B_HOSP1-003860,Jessica,Montoya,L,043-88-3021,867.979.0395x87757,Female,1950-12-15,"308 John Flats, Melindaburgh, ID 38371",2021-01-21,Hospital B,74,Senior,False
HOSP_B_HOSP1-003861,David,Prince,T,620-44-6513,602-493-5746,Female,1940-01-25,"309 Smith Passage, New Kevinborough, NY 19952",2020-01-29,Hospital B,85,Senior,False
HOSP_B_HOSP1-003862,Frances,Gonzalez,W,566-01-0625,+1-907-394-1141x9907,Male,1980-02-01,"USNS Rhodes, FPO AP 80830",2022-09-18,Hospital B,45,Adult,False
HOSP_B_HOSP1-003863,Timothy,Bishop,S,267-68-8022,(437)431-7464,Male,1980-11-09,"8793 Molly Ford, North Timothytown, NM 83682",2021-09-25,Hospital B,44,Adult,False
HOSP_B_HOSP1-003864,Alicia,Barr,H,168-03-5844,464-387-3266x27047,Female,2011-11-27,"9160 Jeremy Pike, Davisbury, TN 46416",2021-05-22,Hospital B,13,Child,True
HOSP_B_HOSP1-003865,Margaret,Brown,U,336-44-6844,873.804.5033,Male,2014-02-22,"023 Kathleen Ford Apt. 404, Edwardmouth, KS 06044",2023-11-11,Hospital B,11,Child,True
HOSP_B_HOSP1-003866,Sandra,Lane,Y,734-88-6007,001-943-997-6062,Male,1937-09-08,"07860 Hawkins Burg, Campbellberg, HI 83233",2022-12-15,Hospital B,87,Senior,False
HOSP_B_HOSP1-003867,Keith,Day,H,746-96-1773,(777)962-8637,Female,1927-09-03,"69781 Robinson Forks, Lindseytown, MP 06731",2021-12-09,Hospital B,97,Senior,False
HOSP_B_HOSP1-003868,Stephen,Davis,I,276-94-9810,+1-630-815-4677x8953,Female,2012-07-20,"Unit 4897 Box 9860, DPO AA 42441",2022-06-04,Hospital B,13,Child,True
HOSP_B_HOSP1-003869,Thomas,Hughes,R,460-09-7200,+1-202-200-3250,Female,2000-11-25,"PSC 6923, Box 2893, APO AA 97014",2020-11-17,Hospital B,24,Adult,False
HOSP_B_HOSP1-003870,Richard,Herrera,M,858-93-5584,001-612-436-2496,Male,1943-12-23,"9962 Cody Villages, Michellebury, MO 44714",2021-12-31,Hospital B,81,Senior,False
HOSP_B_HOSP1-003871,Christopher,Mosley,Q,518-88-0010,513.586.3019,Male,2003-10-26,"316 Hernandez Pike Apt. 355, Port Spencer, NM 75592",2020-08-14,Hospital B,21,Adult,False
